country,year,HIV.perc
Romania,2006,0.1
Russia,2006,0.9
Rwanda,2006,3
St. BarthÃ©lemy,2006,NA
St. Helena,2006,NA
St. Kitts and Nevis,2006,NA
St. Lucia,2006,NA
St. Martin,2006,NA
St. Vincent and the Grenadines,2006,NA
St.-Pierre-et-Miquelon,2006,NA
Samoa,2006,NA
San Marino,2006,NA
Sao Tome and Principe,2006,NA
Saudi Arabia,2006,NA
Senegal,2006,0.8
Serbia,2006,0.1
Serbia and Montenegro,2006,NA
Serbia excluding Kosovo,2006,NA
Seychelles,2006,NA
Sierra Leone,2006,1.6
Singapore,2006,0.1
Slovak Republic,2006,0.06
Slovenia,2006,0.06
Solomon Islands,2006,NA
Somalia,2006,0.5
Somaliland,2006,NA
South Africa,2006,18.1
South Ossetia,2006,NA
Spain,2006,0.4
Sri Lanka,2006,0.06
Sudan,2006,0.7
Suriname,2006,1
Svalbard,2006,NA
Swaziland,2006,25.7
Sweden,2006,0.1
Switzerland,2006,0.4
Syria,2006,NA
Taiwan,2006,NA
Tajikistan,2006,0.2
Tanzania,2006,6
Thailand,2006,1.4
Timor-Leste,2006,NA
Togo,2006,3.3
Tokelau,2006,NA
Tonga,2006,NA
Transnistria,2006,NA
Trinidad and Tobago,2006,1.4
Tunisia,2006,0.06
Turkey,2006,0.06
Turkmenistan,2006,NA
Turks and Caicos Islands,2006,NA
Tuvalu,2006,NA
Uganda,2006,6.3
Ukraine,2006,1.1
United Arab Emirates,2006,NA
United Kingdom,2006,0.2
United States,2006,0.6
Uruguay,2006,0.5
USSR,2006,NA
Uzbekistan,2006,0.1
Wallis et Futuna,2006,NA
Vanuatu,2006,NA
Venezuela,2006,NA
West Bank and Gaza,2006,NA
West Germany,2006,NA
Western Sahara,2006,NA
Vietnam,2006,0.4
Virgin Islands (U.S.),2006,NA
North Yemen (former),2006,NA
South Yemen (former),2006,NA
Yemen,2006,NA
Yugoslavia,2006,NA
Zambia,2006,13.8
Zimbabwe,2006,17.2
Ã…land,2006,NA
South Sudan,2006,NA
Christian,2006,NA
Coastline,2006,NA
CuraÃ§ao,2006,NA
Sint Maarten (Dutch part),2006,NA
St. Martin (French part),2006,NA
Antarctica,2006,NA
"Virgin Islands, British",2006,NA
Hawaiian Trade Zone,2006,NA
U.S. Pacific Islands,2006,NA
Wake Island,2006,NA
Bonaire,2006,NA
Sark,2006,NA
Chinese Taipei,2006,NA
Saint Eustatius,2006,NA
Saba,2006,NA
Abkhazia,2007,NA
Afghanistan,2007,NA
Akrotiri and Dhekelia,2007,NA
Albania,2007,NA
Algeria,2007,0.1
American Samoa,2007,NA
Andorra,2007,NA
Angola,2007,1.9
Anguilla,2007,NA
Antigua and Barbuda,2007,NA
Argentina,2007,0.4
Armenia,2007,0.1
Aruba,2007,NA
Australia,2007,0.1
Austria,2007,0.3
Azerbaijan,2007,0.1
Bahamas,2007,3.1
Bahrain,2007,NA
Bangladesh,2007,0.06
Barbados,2007,1.2
Belarus,2007,0.2
Belgium,2007,0.2
Belize,2007,2.4
Benin,2007,1.2
Bermuda,2007,NA
Bhutan,2007,0.1
Bolivia,2007,0.2
Bosnia and Herzegovina,2007,NA
Botswana,2007,25.1
Brazil,2007,0.4
British Virgin Islands,2007,NA
Brunei,2007,NA
Bulgaria,2007,0.1
Burkina Faso,2007,1.3
Burundi,2007,3.6
Cambodia,2007,0.6
Cameroon,2007,5.4
Canada,2007,0.2
Cape Verde,2007,NA
Cayman Islands,2007,NA
Central African Republic,2007,5.5
Chad,2007,3.5
Channel Islands,2007,NA
Chile,2007,0.4
China,2007,NA
Christmas Island,2007,NA
Cocos Island,2007,NA
Colombia,2007,0.6
Comoros,2007,0.06
"Congo, Dem. Rep.",2007,NA
"Congo, Rep.",2007,3.5
Cook Is,2007,NA
Costa Rica,2007,0.3
Cote d'Ivoire,2007,4.1
Croatia,2007,0.06
Cuba,2007,0.1
Cyprus,2007,NA
Czech Republic,2007,0.06
Czechoslovakia,2007,NA
Denmark,2007,0.2
Djibouti,2007,2.6
Dominica,2007,NA
Dominican Republic,2007,0.8
East Germany,2007,NA
Ecuador,2007,0.4
Egypt,2007,0.06
El Salvador,2007,0.8
Equatorial Guinea,2007,4.4
Eritrea,2007,0.9
Eritrea and Ethiopia,2007,NA
Estonia,2007,1.2
Ethiopia,2007,NA
Faeroe Islands,2007,NA
Falkland Is (Malvinas),2007,NA
Fiji,2007,0.1
Finland,2007,0.1
France,2007,0.4
French Guiana,2007,NA
French Polynesia,2007,NA
Gabon,2007,5.3
Gambia,2007,1.5
Georgia,2007,0.1
Germany,2007,0.1
Ghana,2007,1.9
Gibraltar,2007,NA
Greece,2007,0.1
Greenland,2007,NA
Grenada,2007,NA
Guadeloupe,2007,NA
Guam,2007,NA
Guatemala,2007,0.7
Guernsey,2007,NA
Guinea,2007,1.4
Guinea-Bissau,2007,2.5
Guyana,2007,1
Haiti,2007,2
Holy See,2007,NA
Honduras,2007,0.8
"Hong Kong, China",2007,NA
Hungary,2007,0.06
Iceland,2007,0.3
India,2007,0.34
Indonesia,2007,0.1
Iran,2007,0.2
Iraq,2007,NA
Ireland,2007,0.2
Isle of Man,2007,NA
Israel,2007,0.2
Italy,2007,0.3
Jamaica,2007,1.7
Japan,2007,0.06
Jersey,2007,NA
Jordan,2007,NA
Kazakhstan,2007,0.1
Kenya,2007,6.4
Kiribati,2007,NA
North Korea,2007,NA
South Korea,2007,0.06
"United Korea (former)
",2007,NA
Kosovo,2007,NA
Kuwait,2007,NA
Kyrgyz Republic,2007,0.2
Lao,2007,0.2
Latvia,2007,0.6
Lebanon,2007,0.1
Lesotho,2007,23.5
Liberia,2007,1.8
Libya,2007,NA
Liechtenstein,2007,NA
Lithuania,2007,0.1
Luxembourg,2007,0.3
"Macao, China",2007,NA
"Macedonia, FYR",2007,NA
Madagascar,2007,0.2
Malawi,2007,11.4
Malaysia,2007,0.5
Maldives,2007,0.06
Mali,2007,1.1
Malta,2007,0.1
Marshall Islands,2007,NA
Martinique,2007,NA
Mauritania,2007,0.7
Mauritius,2007,0.8
Mayotte,2007,NA
Mexico,2007,0.3
"Micronesia, Fed. Sts.",2007,NA
Moldova,2007,0.4
Monaco,2007,NA
Mongolia,2007,0.06
Montenegro,2007,NA
Montserrat,2007,NA
Morocco,2007,0.1
Mozambique,2007,11.4
Myanmar,2007,0.6
Namibia,2007,14.3
Nauru,2007,NA
Nepal,2007,0.4
Netherlands,2007,0.2
Netherlands Antilles,2007,NA
New Caledonia,2007,NA
New Zealand,2007,0.1
Ngorno-Karabakh,2007,NA
Nicaragua,2007,0.2
Niger,2007,0.8
Nigeria,2007,3.6
Niue,2007,NA
Norfolk Island,2007,NA
Northern Cyprus,2007,NA
Northern Mariana Islands,2007,NA
Norway,2007,0.1
Oman,2007,0.1
Pakistan,2007,0.1
Palau,2007,NA
Panama,2007,0.9
Papua New Guinea,2007,0.9
Paraguay,2007,0.3
Peru,2007,0.4
Philippines,2007,0.06
Pitcairn,2007,NA
Poland,2007,0.1
Portugal,2007,0.5
Puerto Rico,2007,NA
Qatar,2007,0.06
Reunion,2007,NA
Romania,2007,0.1
Russia,2007,0.9
Rwanda,2007,2.9
St. BarthÃ©lemy,2007,NA
St. Helena,2007,NA
St. Kitts and Nevis,2007,NA
St. Lucia,2007,NA
St. Martin,2007,NA
St. Vincent and the Grenadines,2007,NA
St.-Pierre-et-Miquelon,2007,NA
Samoa,2007,NA
San Marino,2007,NA
Sao Tome and Principe,2007,NA
Saudi Arabia,2007,NA
Senegal,2007,0.8
Serbia,2007,0.1
Serbia and Montenegro,2007,NA
Serbia excluding Kosovo,2007,NA
Seychelles,2007,NA
Sierra Leone,2007,1.6
Singapore,2007,0.1
Slovak Republic,2007,0.06
Slovenia,2007,0.06
Solomon Islands,2007,NA
Somalia,2007,0.6
Somaliland,2007,NA
South Africa,2007,18
South Ossetia,2007,NA
Spain,2007,0.4
Sri Lanka,2007,0.06
Sudan,2007,0.8
Suriname,2007,1
Svalbard,2007,NA
Swaziland,2007,25.8
Sweden,2007,0.1
Switzerland,2007,0.4
Syria,2007,NA
Taiwan,2007,NA
Tajikistan,2007,0.2
Tanzania,2007,5.9
Thailand,2007,1.4
Timor-Leste,2007,NA
Togo,2007,3.3
Tokelau,2007,NA
Tonga,2007,NA
Transnistria,2007,NA
Trinidad and Tobago,2007,1.4
Tunisia,2007,0.06
Turkey,2007,0.06
Turkmenistan,2007,NA
Turks and Caicos Islands,2007,NA
Tuvalu,2007,NA
Uganda,2007,6.3
Ukraine,2007,1.1
United Arab Emirates,2007,NA
United Kingdom,2007,0.2
United States,2007,0.6
Uruguay,2007,0.5
USSR,2007,NA
Uzbekistan,2007,0.1
Wallis et Futuna,2007,NA
Vanuatu,2007,NA
Venezuela,2007,NA
West Bank and Gaza,2007,NA
West Germany,2007,NA
Western Sahara,2007,NA
Vietnam,2007,0.4
Virgin Islands (U.S.),2007,NA
North Yemen (former),2007,NA
South Yemen (former),2007,NA
Yemen,2007,NA
Yugoslavia,2007,NA
Zambia,2007,13.7
Zimbabwe,2007,16.1
Ã…land,2007,NA
South Sudan,2007,NA
Christian,2007,NA
Coastline,2007,NA
CuraÃ§ao,2007,NA
Sint Maarten (Dutch part),2007,NA
St. Martin (French part),2007,NA
Antarctica,2007,NA
"Virgin Islands, British",2007,NA
Hawaiian Trade Zone,2007,NA
U.S. Pacific Islands,2007,NA
Wake Island,2007,NA
Bonaire,2007,NA
Sark,2007,NA
Chinese Taipei,2007,NA
Saint Eustatius,2007,NA
Saba,2007,NA
Abkhazia,2008,NA
Afghanistan,2008,NA
Akrotiri and Dhekelia,2008,NA
Albania,2008,NA
Algeria,2008,0.1
American Samoa,2008,NA
Andorra,2008,NA
Angola,2008,2
Anguilla,2008,NA
Antigua and Barbuda,2008,NA
Argentina,2008,0.5
Armenia,2008,0.1
Aruba,2008,NA
Australia,2008,0.1
Austria,2008,0.3
Azerbaijan,2008,0.1
Bahamas,2008,3.1
Bahrain,2008,NA
Bangladesh,2008,0.06
Barbados,2008,1.3
Belarus,2008,0.2
Belgium,2008,0.2
Belize,2008,2.4
Benin,2008,1.2
Bermuda,2008,NA
Bhutan,2008,0.2
Bolivia,2008,0.2
Bosnia and Herzegovina,2008,NA
Botswana,2008,24.9
Brazil,2008,0.45
British Virgin Islands,2008,NA
Brunei,2008,NA
Bulgaria,2008,0.1
Burkina Faso,2008,1.2
Burundi,2008,3.5
Cambodia,2008,0.6
Cameroon,2008,5.3
Canada,2008,0.2
Cape Verde,2008,NA
Cayman Islands,2008,NA
Central African Republic,2008,5.1
Chad,2008,3.4
Channel Islands,2008,NA
Chile,2008,0.4
China,2008,NA
Christmas Island,2008,NA
Cocos Island,2008,NA
Colombia,2008,0.5
Comoros,2008,0.06
"Congo, Dem. Rep.",2008,NA
"Congo, Rep.",2008,3.5
Cook Is,2008,NA
Costa Rica,2008,0.3
Cote d'Ivoire,2008,3.7
Croatia,2008,0.06
Cuba,2008,0.1
Cyprus,2008,NA
Czech Republic,2008,0.06
Czechoslovakia,2008,NA
Denmark,2008,0.2
Djibouti,2008,2.6
Dominica,2008,NA
Dominican Republic,2008,0.9
East Germany,2008,NA
Ecuador,2008,0.4
Egypt,2008,0.06
El Salvador,2008,0.8
Equatorial Guinea,2008,4.7
Eritrea,2008,0.8
Eritrea and Ethiopia,2008,NA
Estonia,2008,1.2
Ethiopia,2008,NA
Faeroe Islands,2008,NA
Falkland Is (Malvinas),2008,NA
Fiji,2008,0.1
Finland,2008,0.1
France,2008,0.4
French Guiana,2008,NA
French Polynesia,2008,NA
Gabon,2008,5.3
Gambia,2008,1.7
Georgia,2008,0.1
Germany,2008,0.1
Ghana,2008,1.8
Gibraltar,2008,NA
Greece,2008,0.1
Greenland,2008,NA
Grenada,2008,NA
Guadeloupe,2008,NA
Guam,2008,NA
Guatemala,2008,0.8
Guernsey,2008,NA
Guinea,2008,1.4
Guinea-Bissau,2008,2.5
Guyana,2008,1.2
Haiti,2008,2
Holy See,2008,NA
Honduras,2008,0.8
"Hong Kong, China",2008,NA
Hungary,2008,0.06
Iceland,2008,0.3
India,2008,0.32
Indonesia,2008,0.2
Iran,2008,0.2
Iraq,2008,NA
Ireland,2008,0.2
Isle of Man,2008,NA
Israel,2008,0.2
Italy,2008,0.3
Jamaica,2008,1.7
Japan,2008,0.06
Jersey,2008,NA
Jordan,2008,NA
Kazakhstan,2008,0.1
Kenya,2008,6.3
Kiribati,2008,NA
North Korea,2008,NA
South Korea,2008,0.06
"United Korea (former)
",2008,NA
Kosovo,2008,NA
Kuwait,2008,NA
Kyrgyz Republic,2008,0.2
Lao,2008,0.2
Latvia,2008,0.6
Lebanon,2008,0.1
Lesotho,2008,23.6
Liberia,2008,1.6
Libya,2008,NA
Liechtenstein,2008,NA
Lithuania,2008,0.1
Luxembourg,2008,0.3
"Macao, China",2008,NA
"Macedonia, FYR",2008,NA
Madagascar,2008,0.2
Malawi,2008,11.2
Malaysia,2008,0.5
Maldives,2008,0.06
Mali,2008,1
Malta,2008,0.1
Marshall Islands,2008,NA
Martinique,2008,NA
Mauritania,2008,0.7
Mauritius,2008,0.9
Mayotte,2008,NA
Mexico,2008,0.3
"Micronesia, Fed. Sts.",2008,NA
Moldova,2008,0.4
Monaco,2008,NA
Mongolia,2008,0.06
Montenegro,2008,NA
Montserrat,2008,NA
Morocco,2008,0.1
Mozambique,2008,11.4
Myanmar,2008,0.6
Namibia,2008,13.7
Nauru,2008,NA
Nepal,2008,0.4
Netherlands,2008,0.2
Netherlands Antilles,2008,NA
New Caledonia,2008,NA
New Zealand,2008,0.1
Ngorno-Karabakh,2008,NA
Nicaragua,2008,0.2
Niger,2008,0.8
Nigeria,2008,3.6
Niue,2008,NA
Norfolk Island,2008,NA
Northern Cyprus,2008,NA
Northern Mariana Islands,2008,NA
Norway,2008,0.1
Oman,2008,0.1
Pakistan,2008,0.1
Palau,2008,NA
Panama,2008,0.9
Papua New Guinea,2008,0.9
Paraguay,2008,0.3
Peru,2008,0.4
Philippines,2008,0.06
Pitcairn,2008,NA
Poland,2008,0.1
Portugal,2008,0.5
Puerto Rico,2008,NA
Qatar,2008,0.06
Reunion,2008,NA
Romania,2008,0.1
Russia,2008,1
Rwanda,2008,2.9
St. BarthÃ©lemy,2008,NA
St. Helena,2008,NA
St. Kitts and Nevis,2008,NA
St. Lucia,2008,NA
St. Martin,2008,NA
St. Vincent and the Grenadines,2008,NA
St.-Pierre-et-Miquelon,2008,NA
Samoa,2008,NA
San Marino,2008,NA
Sao Tome and Principe,2008,NA
Saudi Arabia,2008,NA
Senegal,2008,0.8
Serbia,2008,0.1
Serbia and Montenegro,2008,NA
Serbia excluding Kosovo,2008,NA
Seychelles,2008,NA
Sierra Leone,2008,1.6
Singapore,2008,0.1
Slovak Republic,2008,0.06
Slovenia,2008,0.06
Solomon Islands,2008,NA
Somalia,2008,0.6
Somaliland,2008,NA
South Africa,2008,17.9
South Ossetia,2008,NA
Spain,2008,0.4
Sri Lanka,2008,0.06
Sudan,2008,1
Suriname,2008,1
Svalbard,2008,NA
Swaziland,2008,25.9
Sweden,2008,0.1
Switzerland,2008,0.4
Syria,2008,NA
Taiwan,2008,NA
Tajikistan,2008,0.2
Tanzania,2008,5.8
Thailand,2008,1.3
Timor-Leste,2008,NA
Togo,2008,3.2
Tokelau,2008,NA
Tonga,2008,NA
Transnistria,2008,NA
Trinidad and Tobago,2008,1.5
Tunisia,2008,0.06
Turkey,2008,0.06
Turkmenistan,2008,NA
Turks and Caicos Islands,2008,NA
Tuvalu,2008,NA
Uganda,2008,6.4
Ukraine,2008,1.1
United Arab Emirates,2008,NA
United Kingdom,2008,0.2
United States,2008,0.6
Uruguay,2008,0.5
USSR,2008,NA
Uzbekistan,2008,0.1
Wallis et Futuna,2008,NA
Vanuatu,2008,NA
Venezuela,2008,NA
West Bank and Gaza,2008,NA
West Germany,2008,NA
Western Sahara,2008,NA
Vietnam,2008,0.4
Virgin Islands (U.S.),2008,NA
North Yemen (former),2008,NA
South Yemen (former),2008,NA
Yemen,2008,NA
Yugoslavia,2008,NA
Zambia,2008,13.6
Zimbabwe,2008,15.1
Ã…land,2008,NA
South Sudan,2008,NA
Christian,2008,NA
Coastline,2008,NA
CuraÃ§ao,2008,NA
Sint Maarten (Dutch part),2008,NA
St. Martin (French part),2008,NA
Antarctica,2008,NA
"Virgin Islands, British",2008,NA
Hawaiian Trade Zone,2008,NA
U.S. Pacific Islands,2008,NA
Wake Island,2008,NA
Bonaire,2008,NA
Sark,2008,NA
Chinese Taipei,2008,NA
Saint Eustatius,2008,NA
Saba,2008,NA
Abkhazia,2009,NA
Afghanistan,2009,0.06
Akrotiri and Dhekelia,2009,NA
Albania,2009,NA
Algeria,2009,NA
American Samoa,2009,NA
Andorra,2009,NA
Angola,2009,2.1
Anguilla,2009,NA
Antigua and Barbuda,2009,NA
Argentina,2009,0.4
Armenia,2009,0.2
Aruba,2009,NA
Australia,2009,0.2
Austria,2009,0.3
Azerbaijan,2009,0.1
Bahamas,2009,2.9
Bahrain,2009,NA
Bangladesh,2009,0.06
Barbados,2009,0.9
Belarus,2009,0.3
Belgium,2009,0.3
Belize,2009,2.4
Benin,2009,1.2
Bermuda,2009,NA
Bhutan,2009,0.2
Bolivia,2009,0.3
Bosnia and Herzegovina,2009,NA
Botswana,2009,24.1
Brazil,2009,0.3
British Virgin Islands,2009,NA
Brunei,2009,NA
Bulgaria,2009,0.1
Burkina Faso,2009,1.2
Burundi,2009,1.6
Cambodia,2009,0.6
Cameroon,2009,4.8
Canada,2009,0.3
Cape Verde,2009,1
Cayman Islands,2009,NA
Central African Republic,2009,5.1
Chad,2009,3.2
Channel Islands,2009,NA
Chile,2009,0.5
China,2009,NA
Christmas Island,2009,NA
Cocos Island,2009,NA
Colombia,2009,0.5
Comoros,2009,0.1
"Congo, Dem. Rep.",2009,NA
"Congo, Rep.",2009,3.3
Cook Is,2009,NA
Costa Rica,2009,0.3
Cote d'Ivoire,2009,3.4
Croatia,2009,0.06
Cuba,2009,0.1
Cyprus,2009,NA
Czech Republic,2009,0.06
Czechoslovakia,2009,NA
Denmark,2009,0.2
Djibouti,2009,1.6
Dominica,2009,NA
Dominican Republic,2009,0.8
East Germany,2009,NA
Ecuador,2009,0.4
Egypt,2009,0.06
El Salvador,2009,0.6
Equatorial Guinea,2009,4.2
Eritrea,2009,0.7
Eritrea and Ethiopia,2009,NA
Estonia,2009,1.2
Ethiopia,2009,1.7
Faeroe Islands,2009,NA
Falkland Is (Malvinas),2009,NA
Fiji,2009,0.06
Finland,2009,0.1
France,2009,0.4
French Guiana,2009,NA
French Polynesia,2009,NA
Gabon,2009,5.2
Gambia,2009,1.4
Georgia,2009,0.2
Germany,2009,0.1
Ghana,2009,1.6
Gibraltar,2009,NA
Greece,2009,0.2
Greenland,2009,NA
Grenada,2009,NA
Guadeloupe,2009,NA
Guam,2009,NA
Guatemala,2009,0.7
Guernsey,2009,NA
Guinea,2009,1.4
Guinea-Bissau,2009,2.3
Guyana,2009,1.2
Haiti,2009,1.9
Holy See,2009,NA
Honduras,2009,NA
"Hong Kong, China",2009,NA
Hungary,2009,0.1
Iceland,2009,0.3
India,2009,0.31
Indonesia,2009,0.2
Iran,2009,0.2
Iraq,2009,NA
Ireland,2009,0.3
Isle of Man,2009,NA
Israel,2009,0.2
Italy,2009,0.4
Jamaica,2009,1.8
Japan,2009,0.06
Jersey,2009,NA
Jordan,2009,NA
Kazakhstan,2009,0.2
Kenya,2009,6.2
Kiribati,2009,NA
North Korea,2009,NA
South Korea,2009,0.06
"United Korea (former)
",2009,NA
Kosovo,2009,NA
Kuwait,2009,NA
Kyrgyz Republic,2009,0.2
Lao,2009,0.2
Latvia,2009,0.7
Lebanon,2009,0.1
Lesotho,2009,23
Liberia,2009,1.3
Libya,2009,NA
Liechtenstein,2009,NA
Lithuania,2009,0.1
Luxembourg,2009,0.3
"Macao, China",2009,NA
"Macedonia, FYR",2009,NA
Madagascar,2009,0.3
Malawi,2009,10.9
Malaysia,2009,0.4
Maldives,2009,0.06
Mali,2009,1.2
Malta,2009,0.1
Marshall Islands,2009,NA
Martinique,2009,NA
Mauritania,2009,1
Mauritius,2009,1
Mayotte,2009,NA
Mexico,2009,0.2
"Micronesia, Fed. Sts.",2009,NA
Moldova,2009,0.5
Monaco,2009,NA
Mongolia,2009,0.06
Montenegro,2009,NA
Montserrat,2009,NA
Morocco,2009,0.1
Mozambique,2009,11.3
Myanmar,2009,0.7
Namibia,2009,13.7
Nauru,2009,NA
Nepal,2009,0.4
Netherlands,2009,0.2
Netherlands Antilles,2009,NA
New Caledonia,2009,NA
New Zealand,2009,0.1
Ngorno-Karabakh,2009,NA
Nicaragua,2009,0.2
Niger,2009,0.8
Nigeria,2009,3.6
Niue,2009,NA
Norfolk Island,2009,NA
Northern Cyprus,2009,NA
Northern Mariana Islands,2009,NA
Norway,2009,0.1
Oman,2009,NA
Pakistan,2009,0.1
Palau,2009,NA
Panama,2009,0.8
Papua New Guinea,2009,0.7
Paraguay,2009,0.3
Peru,2009,0.4
Philippines,2009,0.06
Pitcairn,2009,NA
Poland,2009,0.1
Portugal,2009,0.7
Puerto Rico,2009,NA
Qatar,2009,NA
Reunion,2009,NA
Romania,2009,0.1
Russia,2009,NA
Rwanda,2009,3
St. BarthÃ©lemy,2009,NA
St. Helena,2009,NA
St. Kitts and Nevis,2009,NA
St. Lucia,2009,NA
St. Martin,2009,NA
St. Vincent and the Grenadines,2009,NA
St.-Pierre-et-Miquelon,2009,NA
Samoa,2009,NA
San Marino,2009,NA
Sao Tome and Principe,2009,1
Saudi Arabia,2009,NA
Senegal,2009,0.7
Serbia,2009,0.1
Serbia and Montenegro,2009,NA
Serbia excluding Kosovo,2009,NA
Seychelles,2009,NA
Sierra Leone,2009,1.6
Singapore,2009,0.1
Slovak Republic,2009,0.06
Slovenia,2009,0.06
Solomon Islands,2009,NA
Somalia,2009,0.7
Somaliland,2009,NA
South Africa,2009,17.2
South Ossetia,2009,NA
Spain,2009,0.4
Sri Lanka,2009,0.06
Sudan,2009,0.4
Suriname,2009,1.2
Svalbard,2009,NA
Swaziland,2009,25.8
Sweden,2009,0.2
Switzerland,2009,0.4
Syria,2009,NA
Taiwan,2009,NA
Tajikistan,2009,0.2
Tanzania,2009,5.8
Thailand,2009,1.3
Timor-Leste,2009,NA
Togo,2009,3.6
Tokelau,2009,NA
Tonga,2009,NA
Transnistria,2009,NA
Trinidad and Tobago,2009,1.5
Tunisia,2009,0.06
Turkey,2009,0.06
Turkmenistan,2009,NA
Turks and Caicos Islands,2009,NA
Tuvalu,2009,NA
Uganda,2009,6.9
Ukraine,2009,0.9
United Arab Emirates,2009,NA
United Kingdom,2009,0.3
United States,2009,0.6
Uruguay,2009,0.6
USSR,2009,NA
Uzbekistan,2009,NA
Wallis et Futuna,2009,NA
Vanuatu,2009,NA
Venezuela,2009,0.5
West Bank and Gaza,2009,NA
West Germany,2009,NA
Western Sahara,2009,NA
Vietnam,2009,0.4
Virgin Islands (U.S.),2009,NA
North Yemen (former),2009,NA
South Yemen (former),2009,NA
Yemen,2009,0.2
Yugoslavia,2009,NA
Zambia,2009,12.9
Zimbabwe,2009,15.7
Ã…land,2009,NA
South Sudan,2009,NA
Christian,2009,NA
Coastline,2009,NA
CuraÃ§ao,2009,NA
Sint Maarten (Dutch part),2009,NA
St. Martin (French part),2009,NA
Antarctica,2009,NA
"Virgin Islands, British",2009,NA
Hawaiian Trade Zone,2009,NA
U.S. Pacific Islands,2009,NA
Wake Island,2009,NA
Bonaire,2009,NA
Sark,2009,NA
Chinese Taipei,2009,NA
Saint Eustatius,2009,NA
Saba,2009,NA
Abkhazia,2010,NA
Afghanistan,2010,0.06
Akrotiri and Dhekelia,2010,NA
Albania,2010,NA
Algeria,2010,NA
American Samoa,2010,NA
Andorra,2010,NA
Angola,2010,2.1
Anguilla,2010,NA
Antigua and Barbuda,2010,NA
Argentina,2010,0.4
Armenia,2010,0.2
Aruba,2010,NA
Australia,2010,0.2
Austria,2010,0.4
Azerbaijan,2010,0.1
Bahamas,2010,2.8
Bahrain,2010,NA
Bangladesh,2010,0.06
Barbados,2010,0.9
Belarus,2010,0.4
Belgium,2010,0.3
Belize,2010,2.4
Benin,2010,1.2
Bermuda,2010,NA
Bhutan,2010,0.3
Bolivia,2010,0.3
Bosnia and Herzegovina,2010,NA
Botswana,2010,23.7
Brazil,2010,0.3
British Virgin Islands,2010,NA
Brunei,2010,NA
Bulgaria,2010,0.1
Burkina Faso,2010,1.2
Burundi,2010,1.4
Cambodia,2010,0.6
Cameroon,2010,4.7
Canada,2010,0.3
Cape Verde,2010,1
Cayman Islands,2010,NA
Central African Republic,2010,4.9
Chad,2010,3.2
Channel Islands,2010,NA
Chile,2010,0.5
China,2010,NA
Christmas Island,2010,NA
Cocos Island,2010,NA
Colombia,2010,0.5
Comoros,2010,0.1
"Congo, Dem. Rep.",2010,NA
"Congo, Rep.",2010,3.3
Cook Is,2010,NA
Costa Rica,2010,0.3
Cote d'Ivoire,2010,3.2
Croatia,2010,0.06
Cuba,2010,0.2
Cyprus,2010,NA
Czech Republic,2010,0.06
Czechoslovakia,2010,NA
Denmark,2010,0.2
Djibouti,2010,1.5
Dominica,2010,NA
Dominican Republic,2010,0.7
East Germany,2010,NA
Ecuador,2010,0.4
Egypt,2010,0.06
El Salvador,2010,0.6
Equatorial Guinea,2010,4.4
Eritrea,2010,0.7
Eritrea and Ethiopia,2010,NA
Estonia,2010,1.3
Ethiopia,2010,1.6
Faeroe Islands,2010,NA
Falkland Is (Malvinas),2010,NA
Fiji,2010,0.06
Finland,2010,0.1
France,2010,0.4
French Guiana,2010,NA
French Polynesia,2010,NA
Gabon,2010,5.1
Gambia,2010,1.4
Georgia,2010,0.2
Germany,2010,0.1
Ghana,2010,1.5
Gibraltar,2010,NA
Greece,2010,0.2
Greenland,2010,NA
Grenada,2010,NA
Guadeloupe,2010,NA
Guam,2010,NA
Guatemala,2010,0.7
Guernsey,2010,NA
Guinea,2010,1.4
Guinea-Bissau,2010,2.4
Guyana,2010,1.1
Haiti,2010,1.9
Holy See,2010,NA
Honduras,2010,NA
"Hong Kong, China",2010,NA
Hungary,2010,0.1
Iceland,2010,0.3
India,2010,NA
Indonesia,2010,0.2
Iran,2010,0.2
Iraq,2010,NA
Ireland,2010,0.3
Isle of Man,2010,NA
Israel,2010,0.2
Italy,2010,0.4
Jamaica,2010,1.8
Japan,2010,0.06
Jersey,2010,NA
Jordan,2010,NA
Kazakhstan,2010,0.2
Kenya,2010,6.2
Kiribati,2010,NA
North Korea,2010,NA
South Korea,2010,0.06
"United Korea (former)
",2010,NA
Kosovo,2010,NA
Kuwait,2010,NA
Kyrgyz Republic,2010,0.3
Lao,2010,0.3
Latvia,2010,0.7
Lebanon,2010,0.1
Lesotho,2010,23.2
Liberia,2010,1.1
Libya,2010,NA
Liechtenstein,2010,NA
Lithuania,2010,0.1
Luxembourg,2010,0.3
"Macao, China",2010,NA
"Macedonia, FYR",2010,NA
Madagascar,2010,0.3
Malawi,2010,10.4
Malaysia,2010,0.4
Maldives,2010,0.06
Mali,2010,1.1
Malta,2010,0.1
Marshall Islands,2010,NA
Martinique,2010,NA
Mauritania,2010,1.1
Mauritius,2010,1
Mayotte,2010,NA
Mexico,2010,0.2
"Micronesia, Fed. Sts.",2010,NA
Moldova,2010,0.5
Monaco,2010,NA
Mongolia,2010,0.06
Montenegro,2010,NA
Montserrat,2010,NA
Morocco,2010,0.1
Mozambique,2010,11.3
Myanmar,2010,0.7
Namibia,2010,13.6
Nauru,2010,NA
Nepal,2010,0.3
Netherlands,2010,0.2
Netherlands Antilles,2010,NA
New Caledonia,2010,NA
